Date,Kick Off (local),Home Team,Away Team,Venue,Home Score,Away Score,Play Off Game?,Home Goals,Home Behinds,Away Goals,Away Behinds,Home Odds,Away Odds
2011-08-12,19:40:00,St Kilda,Collingwood,Marvel Stadium,70,89,NA,10,10,14,5,5.89,1.12
2011-08-07,14:40:00,West Coast,Richmond,Domain Stadium,147,90,NA,22,15,14,6,1.08,7.56
2011-08-07,14:10:00,Hawthorn,North Melbourne,University of Tasmania Stadium,103,86,NA,15,13,13,8,1.17,4.82
2011-08-07,13:10:00,Brisbane,Adelaide,Gabba,105,110,NA,16,9,16,14,1.68,2.13
2011-08-06,19:20:00,Essendon,Sydney,Marvel Stadium,100,99,NA,15,10,14,15,1.84,1.89
2011-08-06,19:10:00,Port Adelaide,Collingwood,AAMI Stadium,21,159,NA,3,3,23,21,13.17,1.03
2011-08-06,14:10:00,Carlton,Melbourne,MCG,134,58,NA,21,8,7,16,1.13,5.74
2011-08-06,13:40:00,Geelong,Gold Coast,GMHBA Stadium,188,38,NA,29,14,6,2,1.01,17.03
2011-08-05,19:40:00,St Kilda,Fremantle,Marvel Stadium,113,72,NA,16,17,10,12,1.14,5.51
2011-07-31,16:10:00,Adelaide,Port Adelaide,AAMI Stadium,111,79,NA,16,15,11,13,1.61,2.29
2011-07-31,14:10:00,Collingwood,Essendon,MCG,166,92,NA,25,16,14,8,1.07,8.45
2011-07-30,19:10:00,Gold Coast,St Kilda,Metricon Stadium,54,74,NA,6,18,10,14,7.4,1.08
2011-07-30,17:40:00,Fremantle,Hawthorn,Domain Stadium,44,95,NA,6,8,13,17,2.49,1.54
2011-07-30,14:10:00,Geelong,Melbourne,GMHBA Stadium,233,47,NA,37,11,7,5,1.07,8.33
2011-07-30,14:10:00,Western Bulldogs,West Coast,Marvel Stadium,95,103,NA,15,5,15,13,2.29,1.61
2011-07-29,19:40:00,North Melbourne,Carlton,Marvel Stadium,62,80,NA,9,8,11,14,3.52,1.3
2011-07-24,14:40:00,Fremantle,West Coast,Domain Stadium,64,65,NA,9,10,8,17,2.69,1.46
2011-07-24,14:10:00,Melbourne,Hawthorn,MCG,78,132,NA,12,6,20,12,4.37,1.21
2011-07-24,13:10:00,Geelong,Richmond,Marvel Stadium,113,51,NA,17,11,7,9,1.06,8.8
2011-07-23,19:10:00,Essendon,Carlton,MCG,79,153,NA,12,7,24,9,2.87,1.41
2011-07-23,19:10:00,Gold Coast,Collingwood,Metricon Stadium,75,129,NA,11,9,19,15,15.8,1.02
2011-07-23,14:10:00,North Melbourne,Brisbane,Marvel Stadium,122,77,NA,17,20,11,11,1.12,6.24
2011-07-23,14:10:00,Sydney,Western Bulldogs,SCG,114,75,NA,16,18,11,9,1.51,2.54
2011-07-22,19:40:00,St Kilda,Adelaide,Marvel Stadium,127,24,NA,19,13,3,6,1.13,6.03
2011-07-17,16:40:00,North Melbourne,Western Bulldogs,Marvel Stadium,142,111,NA,21,16,17,9,3.04,1.37
2011-07-17,14:10:00,Brisbane,Geelong,Gabba,104,133,NA,15,14,20,13,7.26,1.09
2011-07-17,13:10:00,Sydney,Fremantle,SCG,87,98,NA,13,9,15,8,1.28,3.61
2011-07-16,20:10:00,Melbourne,Port Adelaide,TIO Stadium,113,92,NA,17,11,14,8,1.27,3.65
2011-07-16,19:10:00,St Kilda,West Coast,Marvel Stadium,82,61,NA,13,4,9,7,1.76,2.01
2011-07-16,14:10:00,Richmond,Gold Coast,Cazaly’s Stadium,70,85,NA,9,16,12,13,1.13,5.85
2011-07-16,14:10:00,Carlton,Collingwood,MCG,79,98,NA,11,13,13,20,5.16,1.16
2011-07-15,20:10:00,Adelaide,Essendon,AAMI Stadium,73,84,NA,10,13,12,12,2.05,1.72
2011-07-10,16:40:00,Western Bulldogs,Carlton,Marvel Stadium,96,69,NA,14,12,9,15,3.35,1.31
2011-07-10,14:40:00,Port Adelaide,St Kilda,AAMI Stadium,53,109,NA,8,5,17,7,3.63,1.27
2011-07-10,13:10:00,Collingwood,North Melbourne,MCG,147,30,NA,22,15,3,12,1.07,8.28
2011-07-09,19:10:00,Essendon,Richmond,MCG,105,66,NA,15,15,9,12,1.51,2.51
2011-07-09,19:10:00,Gold Coast,Sydney,Metricon Stadium,36,106,NA,4,12,15,16,5.7,1.13
2011-07-09,14:10:00,Hawthorn,Brisbane,University of Tasmania Stadium,105,63,NA,16,9,9,9,1.09,7.06
2011-07-08,18:40:00,West Coast,Geelong,Domain Stadium,96,88,NA,14,12,13,10,2.25,1.62
2011-07-03,16:40:00,North Melbourne,St Kilda,Marvel Stadium,70,79,NA,10,10,12,7,1.97,1.79
2011-07-03,14:10:00,Collingwood,Hawthorn,MCG,106,65,NA,15,16,9,11,1.3,3.49
2011-07-03,13:10:00,Brisbane,Port Adelaide,Gabba,99,88,NA,15,9,13,10,1.41,2.85
2011-07-02,19:10:00,Adelaide,Sydney,AAMI Stadium,57,50,NA,8,9,6,14,2.78,1.42
2011-07-02,19:10:00,Essendon,Geelong,Marvel Stadium,115,111,NA,18,7,16,15,7.76,1.08
2011-07-02,14:10:00,Richmond,Carlton,MCG,81,184,NA,12,9,28,16,3.85,1.25
2011-07-02,13:10:00,Fremantle,Gold Coast,Domain Stadium,112,62,NA,17,10,9,8,1.1,6.56
2011-07-01,19:40:00,Western Bulldogs,Melbourne,Marvel Stadium,127,63,NA,19,13,8,15,2.01,1.75
2011-06-26,16:10:00,Port Adelaide,North Melbourne,AAMI Stadium,91,136,NA,14,7,21,10,2.59,1.48
2011-06-26,14:10:00,Carlton,West Coast,Marvel Stadium,67,103,NA,10,7,15,13,1.22,4.19
2011-06-26,13:10:00,Geelong,Adelaide,GMHBA Stadium,125,73,NA,19,11,10,13,1.06,8.92
2011-06-25,19:10:00,Sydney,Collingwood,ANZ Stadium,93,99,NA,14,9,13,21,5.46,1.15
2011-06-25,17:40:00,Fremantle,Brisbane,Domain Stadium,88,65,NA,12,16,10,5,1.17,4.96
2011-06-25,14:10:00,Richmond,Melbourne,MCG,91,118,NA,13,13,17,16,1.95,1.81
2011-06-25,14:10:00,Gold Coast,Western Bulldogs,Metricon Stadium,88,110,NA,13,10,17,8,5.24,1.15
2011-06-24,19:40:00,Hawthorn,Essendon,MCG,146,81,NA,23,8,12,9,1.61,2.28
2011-06-19,14:40:00,West Coast,Port Adelaide,Domain Stadium,110,88,NA,15,20,13,10,1.07,8.45
2011-06-19,14:10:00,Carlton,Sydney,Marvel Stadium,100,66,NA,15,10,10,6,1.28,3.59
2011-06-19,13:10:00,Melbourne,Fremantle,MCG,149,60,NA,22,17,8,12,1.73,2.06
2011-06-18,19:10:00,Brisbane,Richmond,Gabba,94,125,NA,14,10,18,17,2.12,1.69
2011-06-18,19:10:00,St Kilda,Geelong,MCG,72,100,NA,11,6,15,10,3.65,1.27
2011-06-18,14:10:00,Hawthorn,Gold Coast,University of Tasmania Stadium,129,58,NA,19,15,8,10,1.02,14.67
2011-06-18,14:10:00,Essendon,North Melbourne,Marvel Stadium,90,111,NA,12,18,17,9,1.65,2.18
2011-06-17,19:40:00,Western Bulldogs,Adelaide,Marvel Stadium,100,70,NA,14,16,10,10,1.29,3.48
2011-06-13,14:10:00,Melbourne,Collingwood,MCG,41,129,NA,6,5,19,15,4.63,1.19
2011-06-12,14:40:00,Fremantle,Essendon,Domain Stadium,98,64,NA,15,8,9,10,1.76,2.01
2011-06-12,14:10:00,Sydney,Richmond,SCG,75,65,NA,9,21,9,11,1.25,3.86
2011-06-12,13:10:00,Carlton,Brisbane,Marvel Stadium,124,63,NA,19,10,9,9,1.06,9.33
2011-06-11,19:10:00,Geelong,Hawthorn,MCG,88,83,NA,13,10,13,5,1.44,2.73
2011-06-11,19:10:00,Gold Coast,North Melbourne,Metricon Stadium,63,122,NA,9,9,18,14,3.34,1.32
2011-06-11,14:10:00,Adelaide,West Coast,AAMI Stadium,67,106,NA,10,7,15,16,2.2,1.64
2011-06-10,19:40:00,St Kilda,Western Bulldogs,Marvel Stadium,81,57,NA,12,9,8,9,1.4,2.89
2011-06-05,16:10:00,Port Adelaide,Carlton,AAMI Stadium,49,111,NA,7,7,16,15,4.32,1.21
2011-06-05,14:10:00,North Melbourne,Adelaide,Marvel Stadium,115,68,NA,18,7,10,8,1.6,2.29
2011-06-05,13:10:00,Hawthorn,Fremantle,MCG,111,89,NA,17,9,13,11,1.19,4.59
2011-06-04,19:40:00,Brisbane,Sydney,Gabba,51,116,NA,7,9,17,14,1.84,1.91
2011-06-04,19:10:00,Collingwood,St Kilda,MCG,108,51,NA,16,12,7,9,1.18,4.72
2011-06-04,14:10:00,Geelong,Western Bulldogs,GMHBA Stadium,148,87,NA,23,10,13,9,1.11,6.55
2011-06-04,13:10:00,West Coast,Gold Coast,Domain Stadium,85,67,NA,13,7,10,7,1.05,9.75
2011-06-03,19:40:00,Essendon,Melbourne,MCG,68,101,NA,10,8,15,11,1.24,4.02
2011-05-29,16:40:00,Western Bulldogs,Hawthorn,Marvel Stadium,62,91,NA,9,8,13,13,3.37,1.32
2011-05-29,14:10:00,Collingwood,West Coast,MCG,105,53,NA,16,9,7,11,1.22,4.24
2011-05-29,12:40:00,Adelaide,Brisbane,AAMI Stadium,61,101,NA,8,13,15,11,1.26,3.79
2011-05-28,20:10:00,Richmond,Port Adelaide,TIO Stadium,74,89,NA,10,14,13,11,1.24,4.06
2011-05-28,19:20:00,Gold Coast,Geelong,Metricon Stadium,73,139,NA,10,13,21,13,12.5,1.03
2011-05-28,14:10:00,North Melbourne,Sydney,Marvel Stadium,71,72,NA,9,17,10,12,2.02,1.76
2011-05-28,13:10:00,Fremantle,St Kilda,Domain Stadium,56,102,NA,7,14,15,12,1.58,2.35
2011-05-27,19:40:00,Melbourne,Carlton,MCG,46,93,NA,6,10,13,15,5.64,1.14
2011-05-22,14:40:00,West Coast,Western Bulldogs,Domain Stadium,175,52,NA,26,19,8,4,1.67,2.15
2011-05-22,14:10:00,Sydney,Hawthorn,SCG,60,106,NA,8,12,15,16,1.74,2.05
2011-05-22,13:10:00,Collingwood,Adelaide,Marvel Stadium,135,92,NA,20,15,14,8,1.05,9.88
2011-05-21,19:40:00,Brisbane,North Melbourne,Gabba,73,59,NA,10,13,8,11,1.88,1.87
2011-05-21,19:40:00,Richmond,Essendon,MCG,105,89,NA,16,9,13,11,2.73,1.44
2011-05-21,14:10:00,Port Adelaide,Fremantle,AAMI Stadium,90,142,NA,14,6,21,16,2.39,1.56
2011-05-21,14:10:00,St Kilda,Melbourne,Marvel Stadium,106,86,NA,16,10,13,8,1.4,2.9
2011-05-20,19:40:00,Carlton,Geelong,Marvel Stadium,100,102,NA,14,16,15,12,2.74,1.44
2011-05-15,14:40:00,West Coast,Fremantle,Domain Stadium,96,63,NA,14,12,9,9,1.96,1.8
2011-05-15,14:10:00,Western Bulldogs,Richmond,Marvel Stadium,153,118,NA,23,15,18,10,1.66,2.18
2011-05-15,13:10:00,Hawthorn,St Kilda,MCG,99,69,NA,14,15,10,9,1.42,2.82
2011-05-14,19:40:00,Sydney,Port Adelaide,SCG,121,59,NA,18,13,9,5,1.12,6.12
2011-05-14,19:10:00,Brisbane,Essendon,Gabba,66,102,NA,9,12,15,12,4.43,1.2
2011-05-14,14:40:00,Adelaide,Gold Coast,AAMI Stadium,130,73,NA,20,10,9,19,1.14,5.65
2011-05-14,14:10:00,North Melbourne,Melbourne,Marvel Stadium,124,83,NA,19,10,12,11,1.81,1.95
2011-05-13,19:40:00,Geelong,Collingwood,MCG,65,62,NA,8,17,9,8,2.62,1.48
2011-05-09,19:20:00,St Kilda,Carlton,Marvel Stadium,81,84,NA,12,9,11,18,2.84,1.41
2011-05-08,14:10:00,Melbourne,Adelaide,MCG,149,53,NA,22,17,8,5,1.81,1.96
2011-05-08,13:10:00,Essendon,West Coast,Marvel Stadium,106,90,NA,16,10,12,18,1.2,4.4
2011-05-07,19:10:00,Gold Coast,Brisbane,Gabba,124,116,NA,18,16,17,14,6.33,1.12
2011-05-07,16:10:00,Richmond,Fremantle,MCG,148,99,NA,23,10,14,15,2.2,1.64
2011-05-07,14:10:00,Geelong,North Melbourne,GMHBA Stadium,127,61,NA,19,13,9,7,1.07,8.35
2011-05-07,13:10:00,Western Bulldogs,Sydney,UNSW Canberra Oval,65,73,NA,10,5,10,13,1.69,2.12
2011-05-06,20:10:00,Port Adelaide,Hawthorn,AAMI Stadium,72,104,NA,10,12,15,14,4.45,1.2
2011-05-01,16:40:00,Collingwood,Western Bulldogs,MCG,105,57,NA,15,15,8,9,1.12,6.13
2011-05-01,13:10:00,Essendon,Gold Coast,Marvel Stadium,197,58,NA,31,11,8,10,1.03,12.75
2011-04-30,19:10:00,Adelaide,St Kilda,AAMI Stadium,90,71,NA,13,12,9,17,1.76,2.01
2011-04-30,19:10:00,Richmond,Brisbane,MCG,124,98,NA,18,16,14,14,1.4,2.93
2011-04-30,14:10:00,North Melbourne,Port Adelaide,Marvel Stadium,133,73,NA,18,25,10,13,1.45,2.72
2011-04-29,19:40:00,Sydney,Carlton,SCG,71,87,NA,10,11,12,15,1.66,2.19
2011-04-28,18:40:00,West Coast,Melbourne,Domain Stadium,106,52,NA,15,16,6,16,1.56,2.41
2011-04-26,14:40:00,Hawthorn,Geelong,MCG,98,117,NA,15,8,17,15,2.02,1.75
2011-04-25,18:40:00,Fremantle,Western Bulldogs,Domain Stadium,85,78,NA,12,13,11,12,1.67,2.15
2011-04-25,14:40:00,Essendon,Collingwood,MCG,77,107,NA,11,11,16,11,4.26,1.22
2011-04-24,16:40:00,North Melbourne,Richmond,Marvel Stadium,103,112,NA,14,19,17,10,1.82,1.94
2011-04-23,19:10:00,Carlton,Adelaide,Marvel Stadium,85,79,NA,11,19,12,7,1.28,3.68
2011-04-23,14:40:00,Port Adelaide,Gold Coast,AAMI Stadium,101,104,NA,15,11,15,14,1.05,10.58
2011-04-21,19:40:00,Brisbane,St Kilda,Gabba,76,89,NA,11,10,13,11,3.66,1.28
2011-04-17,14:40:00,Fremantle,North Melbourne,Domain Stadium,127,98,NA,18,19,14,14,1.18,4.82
2011-04-17,14:10:00,Gold Coast,Melbourne,Gabba,69,159,NA,9,15,23,21,8.79,1.07
2011-04-16,19:10:00,Port Adelaide,Adelaide,AAMI Stadium,98,66,NA,14,14,9,12,2.78,1.42
2011-04-16,19:10:00,Sydney,Geelong,SCG,54,81,NA,7,12,11,15,2.07,1.72
2011-04-16,14:10:00,Hawthorn,West Coast,University of Tasmania Stadium,72,65,NA,10,12,9,11,1.11,6.27
2011-04-16,14:10:00,Carlton,Essendon,MCG,79,79,NA,11,13,11,13,1.89,1.86
2011-04-15,19:40:00,Richmond,Collingwood,MCG,90,161,NA,13,12,24,17,9.79,1.05
2011-04-10,16:40:00,St Kilda,Essendon,Marvel Stadium,84,136,NA,12,12,21,10,1.81,1.95
2011-04-10,14:10:00,Geelong,Port Adelaide,GMHBA Stadium,122,43,NA,17,20,6,7,1.07,7.96
2011-04-10,13:10:00,Melbourne,Brisbane,MCG,82,71,NA,12,10,11,5,1.18,4.65
2011-04-09,19:10:00,Richmond,Hawthorn,MCG,52,115,NA,6,16,17,13,3.72,1.27
2011-04-09,18:10:00,West Coast,Sydney,Domain Stadium,88,101,NA,13,10,15,11,1.9,1.86
2011-04-09,14:40:00,Adelaide,Fremantle,AAMI Stadium,54,79,NA,7,12,11,13,1.49,2.6
2011-04-09,14:10:00,Western Bulldogs,Gold Coast,Marvel Stadium,122,51,NA,18,14,7,9,1.02,14.29
2011-04-08,19:50:00,Collingwood,Carlton,MCG,102,74,NA,15,12,11,8,1.22,4.32
2011-04-03,16:40:00,Hawthorn,Melbourne,MCG,122,77,NA,16,26,12,5,1.41,2.83
2011-04-03,14:10:00,Sydney,Essendon,ANZ Stadium,98,93,NA,14,14,13,15,1.8,1.97
2011-04-03,13:10:00,Western Bulldogs,Brisbane,Marvel Stadium,123,45,NA,19,9,6,9,1.12,6.34
2011-04-02,18:50:00,Gold Coast,Carlton,Gabba,52,171,NA,7,10,26,15,3.96,1.25
2011-04-02,17:40:00,Fremantle,Geelong,Domain Stadium,78,89,NA,10,18,13,11,1.67,2.15
2011-04-02,14:40:00,Port Adelaide,West Coast,AAMI Stadium,98,116,NA,15,8,16,20,1.45,2.72
2011-04-02,14:10:00,North Melbourne,Collingwood,Marvel Stadium,56,143,NA,7,14,21,17,6.7,1.1
2011-04-01,19:40:00,St Kilda,Richmond,MCG,95,95,NA,13,17,14,11,1.23,4.15
2011-03-27,16:10:00,West Coast,North Melbourne,Domain Stadium,92,88,NA,13,14,13,10,1.61,2.27
2011-03-27,14:10:00,Melbourne,Sydney,MCG,84,84,NA,11,18,11,18,1.78,1.99
2011-03-27,13:10:00,Essendon,Western Bulldogs,Marvel Stadium,113,58,NA,16,17,8,10,2.31,1.59
2011-03-26,19:10:00,Brisbane,Fremantle,Gabba,92,94,NA,14,8,13,16,1.98,1.79
2011-03-26,19:10:00,Adelaide,Hawthorn,AAMI Stadium,105,85,NA,16,9,12,13,1.92,1.85
2011-03-26,14:10:00,Collingwood,Port Adelaide,Marvel Stadium,155,80,NA,24,11,12,8,1.08,7.99
2011-03-25,19:45:00,Geelong,St Kilda,MCG,48,47,NA,6,12,6,11,2.18,1.68
2011-03-24,19:40:00,Carlton,Richmond,MCG,104,84,NA,14,20,13,6,1.29,3.51
2010-10-02,14:30:00,Collingwood,St Kilda,MCG,108,52,Y,16,12,7,10,1.59,2.33
2010-09-25,14:30:00,Collingwood,St Kilda,MCG,68,68,Y,9,14,10,8,1.41,2.88
2010-09-18,19:20:00,St Kilda,Western Bulldogs,MCG,88,64,Y,13,10,8,16,1.19,4.42
2010-09-17,19:45:00,Collingwood,Geelong,MCG,120,79,Y,18,12,11,13,1.79,1.94
2010-09-11,19:20:00,Western Bulldogs,Sydney,MCG,77,72,Y,11,11,10,12,1.89,1.86
2010-09-10,19:45:00,Geelong,Fremantle,MCG,135,66,Y,20,15,10,6,1.1,6.54
2010-09-05,14:40:00,Sydney,Carlton,ANZ Stadium,99,94,Y,14,15,13,16,1.45,2.65
2010-09-04,19:20:00,Collingwood,Western Bulldogs,MCG,124,62,Y,17,22,8,14,1.24,3.91
2010-09-04,13:20:00,Fremantle,Hawthorn,Domain Stadium,94,64,Y,14,10,8,16,2.16,1.66
2010-09-03,19:45:00,Geelong,St Kilda,MCG,79,83,Y,11,13,12,11,1.37,3.05
2010-08-29,16:40:00,Melbourne,North Melbourne,MCG,103,113,NA,15,13,17,11,1.87,1.86
2010-08-29,14:10:00,Richmond,Port Adelaide,Marvel Stadium,112,122,NA,16,16,18,14,1.62,2.22
2010-08-28,19:10:00,Western Bulldogs,Essendon,Marvel Stadium,107,78,NA,17,5,11,12,1.18,4.61
2010-08-28,19:10:00,Brisbane,Sydney,Gabba,68,106,NA,10,8,16,10,2.81,1.41
2010-08-28,15:40:00,Adelaide,St Kilda,AAMI Stadium,65,37,NA,9,11,5,7,2.53,1.49
2010-08-28,14:10:00,Hawthorn,Collingwood,MCG,98,95,NA,15,8,13,17,2.5,1.5
2010-08-28,13:10:00,Geelong,West Coast,GMHBA Stadium,112,68,NA,16,16,10,8,1.02,14.5
2010-08-27,18:40:00,Fremantle,Carlton,Domain Stadium,93,87,NA,13,15,13,9,1.53,2.4
2010-08-22,14:40:00,West Coast,North Melbourne,Domain Stadium,94,110,NA,14,10,16,14,2.25,1.61
2010-08-22,14:10:00,Essendon,Brisbane,Marvel Stadium,68,95,NA,10,8,14,11,1.63,2.21
2010-08-22,12:40:00,Port Adelaide,Melbourne,AAMI Stadium,112,83,NA,17,10,11,17,1.92,1.81
2010-08-21,19:10:00,Collingwood,Adelaide,MCG,54,51,NA,6,18,7,9,1.05,9.75
2010-08-21,19:10:00,Sydney,Western Bulldogs,SCG,114,70,NA,17,12,10,10,2.05,1.72
2010-08-21,14:10:00,St Kilda,Richmond,Marvel Stadium,115,94,NA,17,13,14,10,1.08,7.7
2010-08-21,14:10:00,Hawthorn,Fremantle,University of Tasmania Stadium,155,39,NA,24,11,5,9,1.09,7.25
2010-08-20,19:40:00,Geelong,Carlton,Marvel Stadium,121,79,NA,18,13,12,7,1.17,4.82
2010-08-15,16:40:00,North Melbourne,St Kilda,Marvel Stadium,63,115,NA,9,9,17,13,3.98,1.24
2010-08-15,14:10:00,Hawthorn,Melbourne,MCG,99,78,NA,15,9,12,6,1.63,2.22
2010-08-15,13:10:00,Brisbane,Adelaide,Gabba,97,104,NA,13,19,15,14,2.06,1.7
2010-08-14,19:10:00,Port Adelaide,West Coast,AAMI Stadium,61,60,NA,8,13,8,12,1.33,3.25
2010-08-14,19:10:00,Western Bulldogs,Geelong,Marvel Stadium,60,161,NA,9,6,25,11,2.38,1.56
2010-08-14,14:10:00,Carlton,Richmond,MCG,156,67,NA,23,18,10,7,1.3,3.42
2010-08-14,13:10:00,Fremantle,Sydney,Domain Stadium,87,96,NA,13,9,14,12,1.62,2.23
2010-08-13,19:40:00,Essendon,Collingwood,MCG,64,162,NA,10,4,24,18,6.64,1.1
2010-08-08,16:10:00,Adelaide,Western Bulldogs,AAMI Stadium,53,61,NA,7,11,8,13,3.21,1.33
2010-08-08,14:10:00,Melbourne,Richmond,MCG,109,80,NA,16,13,11,14,1.52,2.47
2010-08-08,13:10:00,St Kilda,Port Adelaide,Marvel Stadium,151,57,NA,23,13,8,9,1.2,4.4
2010-08-07,19:10:00,Geelong,Collingwood,MCG,85,107,NA,12,13,14,23,1.76,1.99
2010-08-07,17:40:00,West Coast,Brisbane,Domain Stadium,65,70,NA,9,11,10,10,1.61,2.25
2010-08-07,14:10:00,North Melbourne,Fremantle,Marvel Stadium,123,69,NA,19,9,10,9,1.83,1.9
2010-08-07,14:10:00,Sydney,Hawthorn,SCG,129,85,NA,19,15,13,7,2.01,1.74
2010-08-06,19:40:00,Essendon,Carlton,MCG,73,149,NA,9,19,23,11,1.91,1.81
2010-08-01,14:40:00,Fremantle,West Coast,Domain Stadium,160,85,NA,24,16,13,7,1.39,2.91
2010-08-01,14:10:00,Western Bulldogs,North Melbourne,Marvel Stadium,143,72,NA,22,11,10,12,1.16,5.02
2010-08-01,13:10:00,Richmond,Adelaide,MCG,100,80,NA,15,10,11,14,2.25,1.61
2010-07-31,19:10:00,Brisbane,Melbourne,Gabba,64,74,NA,9,10,11,8,1.75,2
2010-07-31,19:10:00,Sydney,Geelong,ANZ Stadium,72,125,NA,9,18,20,5,4.07,1.23
2010-07-31,14:40:00,Port Adelaide,Hawthorn,AAMI Stadium,92,84,NA,13,14,12,12,3.14,1.33
2010-07-31,14:10:00,Collingwood,Carlton,MCG,105,57,NA,15,15,9,3,1.19,4.48
2010-07-30,19:40:00,Essendon,St Kilda,Marvel Stadium,108,75,NA,16,12,11,9,4.74,1.17
2010-07-25,16:10:00,Port Adelaide,Adelaide,AAMI Stadium,88,69,NA,13,10,9,15,3.36,1.3
2010-07-25,14:10:00,Melbourne,Sydney,MCG,142,69,NA,22,10,10,9,2.28,1.59
2010-07-25,13:10:00,Western Bulldogs,Fremantle,Marvel Stadium,158,76,NA,24,14,12,4,1.3,3.43
2010-07-24,19:10:00,North Melbourne,Essendon,Marvel Stadium,119,122,NA,18,11,18,14,1.43,2.73
2010-07-24,17:40:00,West Coast,Carlton,Domain Stadium,83,109,NA,11,17,15,19,1.84,1.88
2010-07-24,14:10:00,Geelong,Brisbane,GMHBA Stadium,127,64,NA,19,13,9,10,1.06,8.69
2010-07-24,14:10:00,Collingwood,Richmond,MCG,127,45,NA,19,13,6,9,1.1,6.5
2010-07-23,19:40:00,St Kilda,Hawthorn,Marvel Stadium,87,87,NA,14,3,13,9,1.72,2.04
2010-07-18,14:40:00,Fremantle,Melbourne,Domain Stadium,82,71,NA,11,16,10,11,1.2,4.33
2010-07-18,14:10:00,Richmond,North Melbourne,MCG,53,103,NA,7,11,15,13,1.74,2.01
2010-07-18,13:10:00,Carlton,Sydney,Marvel Stadium,68,107,NA,10,8,16,11,1.57,2.31
2010-07-17,19:40:00,Western Bulldogs,Port Adelaide,TIO Stadium,83,47,NA,12,11,7,5,1.15,5.08
2010-07-17,19:10:00,Essendon,West Coast,Marvel Stadium,100,132,NA,14,16,20,12,1.4,2.85
2010-07-17,14:10:00,Hawthorn,Brisbane,University of Tasmania Stadium,118,43,NA,17,16,7,1,1.27,3.62
2010-07-17,14:10:00,Collingwood,St Kilda,MCG,100,52,NA,15,10,6,16,2.05,1.71
2010-07-16,20:10:00,Adelaide,Geelong,AAMI Stadium,74,63,NA,11,8,9,9,3.5,1.29
2010-07-11,16:40:00,Carlton,Western Bulldogs,Marvel Stadium,58,126,NA,8,10,20,6,2.5,1.5
2010-07-11,14:10:00,Melbourne,Essendon,MCG,122,103,NA,19,8,14,19,1.89,1.86
2010-07-11,13:10:00,Sydney,North Melbourne,SCG,85,55,NA,12,13,7,13,1.42,2.78
2010-07-10,19:10:00,Richmond,Fremantle,Marvel Stadium,100,81,NA,15,10,11,15,2.61,1.46
2010-07-10,19:10:00,Brisbane,St Kilda,Gabba,65,79,NA,10,5,11,13,4.21,1.21
2010-07-10,14:10:00,Geelong,Hawthorn,MCG,85,83,NA,12,13,11,17,1.33,3.18
2010-07-10,13:10:00,West Coast,Adelaide,Domain Stadium,95,117,NA,14,11,17,15,2.63,1.46
2010-07-09,20:10:00,Port Adelaide,Collingwood,AAMI Stadium,79,105,NA,12,7,16,9,5.06,1.15
2010-07-04,16:40:00,St Kilda,Melbourne,Marvel Stadium,100,65,NA,15,10,9,11,1.12,5.81
2010-07-04,14:10:00,Richmond,Sydney,MCG,89,85,NA,14,5,12,13,2.14,1.66
2010-07-04,13:10:00,Geelong,North Melbourne,GMHBA Stadium,98,63,NA,14,14,9,9,1.14,5.38
2010-07-03,19:10:00,Adelaide,Essendon,AAMI Stadium,124,40,NA,19,10,5,10,1.58,2.3
2010-07-03,19:10:00,Collingwood,West Coast,Marvel Stadium,135,52,NA,20,15,7,10,1.06,9
2010-07-03,13:10:00,Fremantle,Port Adelaide,Domain Stadium,115,58,NA,17,13,8,10,1.11,6.13
2010-07-02,19:40:00,Hawthorn,Western Bulldogs,MCG,79,76,NA,12,7,11,10,2.3,1.57
2010-07-01,19:10:00,Carlton,Brisbane,Marvel Stadium,120,65,NA,18,12,9,11,1.25,3.85
2010-06-27,14:40:00,Adelaide,Melbourne,AAMI Stadium,117,73,NA,16,21,11,7,1.59,2.28
2010-06-26,19:10:00,Sydney,Collingwood,ANZ Stadium,71,96,NA,10,11,13,18,2.23,1.62
2010-06-25,19:50:00,St Kilda,Geelong,MCG,70,46,NA,10,10,6,10,3.09,1.34
2010-06-20,14:40:00,West Coast,Western Bulldogs,Domain Stadium,59,119,NA,9,5,17,17,3.25,1.33
2010-06-20,13:10:00,North Melbourne,Port Adelaide,Marvel Stadium,129,93,NA,19,15,14,9,1.35,3.08
2010-06-19,19:10:00,Brisbane,Richmond,Gabba,86,105,NA,12,14,15,15,1.41,2.82
2010-06-19,19:10:00,Carlton,Fremantle,Marvel Stadium,87,96,NA,12,15,14,12,1.62,2.23
2010-06-18,19:40:00,Hawthorn,Essendon,MCG,102,86,NA,14,18,13,8,1.55,2.39
2010-06-14,14:10:00,Melbourne,Collingwood,MCG,76,76,NA,11,10,9,22,4.98,1.16
2010-06-13,14:40:00,Fremantle,St Kilda,Domain Stadium,67,85,NA,10,7,12,13,1.64,2.18
2010-06-13,14:10:00,Western Bulldogs,Brisbane,Marvel Stadium,121,56,NA,17,19,8,8,1.24,4.02
2010-06-13,13:10:00,Richmond,West Coast,MCG,126,77,NA,19,12,11,11,1.82,1.93
2010-06-12,19:10:00,Port Adelaide,Sydney,AAMI Stadium,55,93,NA,8,7,14,9,1.77,1.97
